Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Month,Season,Start_Hour
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,91019,WEWA,True,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,09:57:00,10:07:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,,Northern Flicker,Colaptes auratus,178154.0,84820,NOFL,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,09:39:00,09:49:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,07:57:00,08:07:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Common Yellowthroat,Geothlypis trichas,178944.0,92708,COYE,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,08:15:00,08:25:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Hooded Warbler,Setophaga citrina,950029.0,773816,HOWA,False,True,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0075,Forest,2018,2018-07-04,07:19:00,07:29:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0090,Forest,2018,2018-07-04,07:37:00,07:47:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 3,PRWI-0060,Forest,2018,2018-07-04,06:43:00,06:53:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
